Size,Time,Instructions
560500,6140917,427527
561000,40454083,417357
561500,15871083,427739
562000,56908792,427313
562500,66568875,414259
563000,49827542,426427
563500,8900708,428912
564000,6188167,443310
564500,6472125,432779
565000,8407208,427047
565500,7426583,422096
566000,5110000,432200
566500,7739000,437582
567000,239500,421381
567500,6508292,437550
568000,6405584,441440
568500,8413125,449157
569000,6547958,431812
569500,6544667,426549
570000,22365125,442433
570500,38616250,435372
571000,38138875,446208
571500,61544583,429650
572000,53189750,444224
572500,5976542,431755
573000,7586167,433342
573500,8692791,422550
574000,8740750,437939
574500,14653625,438497
575000,7102375,429843
575500,6076958,426966
576000,7030542,436829
576500,6608625,435476
577000,6741042,432413
577500,191333,427830
578000,6357458,426892
578500,6258875,428924
579000,6658833,435050
579500,36688750,429458
580000,60221000,424846
580500,76438416,445522
581000,22584250,432719
581500,7183667,431800
582000,6217083,425379
582500,5784291,420112
583000,5445208,409933
583500,6551292,430487
584000,8180250,430679
584500,5788000,427284
585000,7971958,440303
585500,6868500,442758
586000,8236042,413016
586500,7877917,429271
587000,15624125,428918
587500,6856084,440912
588000,7626416,436678
588500,70634167,439078
589000,137402917,434078
589500,59471417,418789
590000,52211250,427124
590500,5936375,439928
591000,6033084,425385
591500,5612416,419599
592000,6340125,430912
592500,7081042,418077
593000,6600666,425619
593500,7141084,426238
594000,9068750,427535
594500,6824333,420583
595000,15375083,438776
595500,5886000,430101
596000,6000584,417812
596500,22126458,440771
597000,5679958,432287
597500,6354000,451935
598000,5838167,429335
598500,14553542,431472
599000,95102459,428472
599500,50110791,425523
600000,65809417,426930
600500,6873625,430401
601000,7518500,429403
601500,8521625,425738
602000,7378833,440242
602500,8505583,434230
603000,6523125,428724
603500,7337959,435360
604000,5815417,410896
604500,8142792,434227
605000,5748791,427467
605500,6066666,423484
606000,6616708,429527
606500,6408166,414412
607000,5630709,430242
607500,7129667,440184
608000,34911625,425154
608500,73129792,411484
609000,64030667,433960
609500,1073125,415920
610000,5764917,426462
610500,5844125,445654
611000,5530500,416163
611500,6176708,437265
612000,6306125,418129
612500,6348750,429594
613000,9173666,419608
613500,7452541,440983
614000,6502792,421834
614500,6848541,446879
615000,7239583,432326
615500,8439875,419382
616000,6263125,427253
616500,6894125,426969
617000,1586916,434032
617500,45196084,425892
618000,45788125,417513
618500,61423709,426426
619000,7068500,429855
619500,8127000,422862
620000,7968375,437496
620500,8684791,424931
621000,8239208,433782
621500,7443500,418763
622000,5427000,424213
622500,5969958,450135
623000,6328083,421987
623500,5643792,427400
624000,6386709,431272
624500,6384750,445031
625000,6293042,427924
625500,7898416,422339
626000,28565291,428674
626500,1702208,425132
627000,7650000,439065
627500,65570083,414296
628000,10092542,424337
628500,6600500,434183
629000,7482875,422690
629500,8683584,427509
630000,5877708,431329
630500,8112875,416236
631000,5712459,428438
631500,18651542,432321
632000,6185792,439521
632500,5568750,434409
633000,5820958,444120
633500,6121875,425533
634000,6846417,428943
634500,8855459,424534
635000,19072292,438703
635500,29134084,436018
636000,45499416,436428
636500,35871750,424193
637000,7882333,421202
637500,7535541,428086
638000,5592292,432934
638500,6999125,421900
639000,6246042,435880
639500,6418834,430534
640000,6024750,439357
640500,7214709,432074
641000,6135625,429070
641500,6426500,410370
642000,5928000,419126
642500,11135541,426944
643000,6146542,438783
643500,5953708,423544
644000,7361125,427210
644500,6279917,422180
645000,61244917,441875
645500,37198542,431411
646000,18910875,431402
646500,62781959,421077
647000,6536708,424621
647500,6760584,423265
648000,6610041,434441
648500,6797334,429342
649000,187084,428688
649500,7371542,418255
650000,5791000,433245
650500,6722833,423264
651000,7262041,426093
651500,7425666,445179
652000,6536083,435933
652500,16780042,428361
653000,6838708,440439
653500,6380875,439168
654000,154554291,430061
654500,39763542,437998
655000,49863833,443845
655500,52878292,425467
656000,6984958,424524
656500,6751083,432310
657000,6035375,422112
657500,6327417,423650
658000,5784917,418378
658500,5955375,449510
659000,8548250,432949
659500,5791958,433577
660000,8153000,432911
660500,6141250,444952
661000,6419708,432210
661500,5761500,438726
662000,8845334,427620
662500,6518458,425700
663000,5937416,431558
663500,1126750,431101
664000,90328416,416464
664500,22414709,423563
665000,7528708,429685
665500,282965875,430743
666000,6668666,435010
666500,6155834,416821
667000,7897791,419987
667500,8005417,425426
668000,8195916,418218
668500,7327750,439170
669000,5780417,427780
669500,6312625,419653
670000,7432875,432737
670500,8707750,444788
671000,6123500,426204
671500,7842250,421791
672000,7167209,435758
672500,5726958,436848
673000,33410833,437672
673500,56091375,451997
674000,46172209,415251
674500,60774292,431523
675000,6179750,418873
675500,6819916,424984
676000,5501333,420461
676500,7427125,420592
677000,6495042,432374
677500,7904708,428889
678000,6302292,435056
678500,6276834,447262
679000,6595292,424127
679500,5401417,444790
680000,6597250,443049
680500,8801500,431947
681000,6535542,433014
681500,5326834,426659
682000,31188250,441664
682500,8664250,444245
683000,98004083,429939
683500,35665333,433035
684000,61114500,432652
684500,6888542,430433
685000,8349250,431851
685500,6363959,433229
686000,5900916,416858
686500,10430084,432253
687000,6292541,433524
687500,7768833,432976
688000,7295125,430690
688500,5628083,421201
689000,6866750,424572
689500,6155292,431984
690000,6897292,431050
690500,6631458,417968
691000,23446541,413569
691500,29910791,426408
692000,87906584,428560
692500,53598625,414115
693000,55659583,435574
693500,5995250,429632
694000,6883667,424985
694500,7223500,435129
695000,6026750,422329
695500,7728750,434706
696000,6088833,432154
696500,6200417,448413
697000,5776917,432598
697500,6924375,434514
