Size,Time,Cycles,Price,Instructions,HeapSize,TotalHeapSize
3801,2204370833,144284,1.947834e-14,11386,428,5839292
3851,2031957709,144315,1.9482525000000002e-14,12402,452,5985604
3901,2036645708,144300,1.94805e-14,11895,440,6133156
3951,2038136791,144300,1.94805e-14,11895,440,6280296
4001,2046336167,144298,1.948023e-14,11837,452,6427400
4051,2123802500,145610,1.965735e-14,13284,440,4822156
4101,2036614459,144258,1.9474830000000003e-14,10544,452,4969728
4151,2034130666,144243,1.9472805e-14,10056,440,5118148
4201,2048581875,144243,1.9472805e-14,10056,440,5264268
4251,2040846125,144228,1.9470780000000003e-14,9561,428,5410424
4301,2044373917,145527,1.9646145000000003e-14,10590,452,5557672
4351,2030769667,144210,1.9468350000000002e-14,8989,416,5704836
4401,2006912750,144227,1.9470645e-14,9536,428,5852540
4451,2056691417,145527,1.9646145000000003e-14,10603,460,6000144
4501,2045055791,144221,1.9469835e-14,9320,440,6147332
4551,2038837167,144199,1.9466865e-14,8617,428,6294624
4601,2033610042,144199,1.9466865e-14,8617,428,6440996
4651,2047532584,144199,1.9466865e-14,8617,428,6587164
4701,1988916667,145466,1.963791e-14,8617,428,6733656
4751,2032108625,144200,1.9467e-14,8638,428,6879776
4801,2058205167,144200,1.9467e-14,8638,428,7026064
4851,2035975917,144200,1.9467e-14,8659,428,7174124
4901,2037832084,144200,1.9467e-14,8659,428,7320124
4951,2055348916,145467,1.9638045000000004e-14,8659,428,7466316
5001,2018091375,144367,1.9489545e-14,9053,428,7613276
5051,2048295958,144455,1.9501424999999998e-14,11921,464,7760884
5101,2044719500,145722,1.9672470000000003e-14,11922,464,7909308
5151,2033545166,144421,1.9496835e-14,10825,440,8058272
5201,2035816875,144438,1.949913e-14,11354,452,8207060
5251,2048845666,144439,1.9499265000000002e-14,11380,452,6250456
5301,2327601542,144439,1.9499265000000002e-14,11405,452,6398892
5351,2058229542,145946,1.970271e-14,9720,416,6547744
5401,2037723833,144456,1.9501560000000002e-14,11939,464,6696648
5451,2034283667,144456,1.9501560000000002e-14,11940,464,6845132
5501,2034309917,145996,1.970946e-14,11324,464,6993652
5551,2047462625,144559,1.9515465e-14,15306,464,7142616
5601,2037697292,144427,1.9497645e-14,11021,440,7291532
5651,2040071917,144394,1.949319e-14,9944,416,7440828
5701,2038968084,144429,1.9497915000000002e-14,11080,440,7589336
5751,2038053333,146022,1.9712970000000004e-14,12164,464,7736608
5801,2032738416,144462,1.950237e-14,12139,464,7885572
5851,2053076542,144463,1.9502505e-14,12164,464,8034116
5901,2244846125,145987,1.9708245000000002e-14,11042,440,8182960
5951,2039989500,144431,1.9498184999999998e-14,11126,440,8332568
6001,2036818500,144430,1.949805e-14,11091,440,8480572
6051,2058949708,144491,1.9506285e-14,13103,428,8628276
6101,2060635333,144443,1.9499805e-14,11545,464,8777144
6151,2052831166,146002,1.971027e-14,11545,464,8925568
6201,2355903959,144443,1.9499805e-14,11533,464,9074016
6251,2054788709,144427,1.9497645e-14,10991,452,9222932
6301,2051963500,145953,1.9703655000000002e-14,9928,428,9372024
6351,2021797541,144393,1.9493055000000003e-14,9890,428,9519308
6401,2034235833,144392,1.949292e-14,9877,428,9668260
6451,2054209375,144393,1.9493055000000003e-14,9902,428,9817140
6501,2228590667,144387,1.9492245e-14,9724,440,9965684
6551,2054675292,144483,1.9505205000000002e-14,12816,440,10114648
6601,2045288875,144400,1.9494e-14,10148,452,10263564
6651,2033286542,144385,1.9491975000000002e-14,9639,440,10411924
6701,2041893041,146303,1.9750905e-14,9665,440,7976996
6751,2040600375,144402,1.9494270000000002e-14,10182,452,8125912
6801,2102634625,144418,1.949643e-14,10724,464,8274240
6851,2151000041,144385,1.9491975000000002e-14,9640,440,8422640
6901,2044627250,144385,1.9491975000000002e-14,9640,440,8571088
6951,2040439833,146318,1.975293e-14,10169,452,8719980
7001,2038827791,144481,1.9504935e-14,12766,440,8868796
7051,2041960791,144457,1.9501695e-14,11991,452,9016416
7101,2044992625,144456,1.9501560000000002e-14,11952,452,9164948
7151,2042262709,144473,1.9503855e-14,12507,464,9313372
7201,2055756583,144474,1.9503990000000003e-14,12540,464,9461740
7251,2058601334,144475,1.9504125e-14,12553,464,9610236
7301,2036135709,144441,1.9499535e-14,11469,440,9758672
7351,2032183458,146392,1.976292e-14,12553,464,9907096
7401,2053171375,144491,1.9506285e-14,13079,476,10057460
7451,2165145250,144490,1.950615e-14,13066,476,10206460
7501,2049120625,146380,1.9761300000000002e-14,12174,464,10356048
7551,2048367125,144567,1.9516545000000002e-14,15570,452,10505708
7601,2046752833,144468,1.950318e-14,12351,452,10654840
7651,2017424042,144469,1.9503315000000002e-14,12364,452,10804488
7701,2034784750,144501,1.9507635000000003e-14,13422,476,10954032
7751,2102278041,146402,1.976427e-14,12880,464,11104076
7801,2035919000,144485,1.9505474999999998e-14,12905,464,11253644
