Size,Time,Instructions
6045000,12971648,1302120
6050000,513669,1271562
6055000,24833931,1331298
6060000,12090414,1329245
6065000,475710,1346313
6070000,33142793,1319826
6075000,12376557,1304081
6080000,435494,1331453
6085000,429577,1274946
6090000,12646569,1293326
6095000,12643654,1295026
6100000,12094378,1296164
6105000,13816815,1324793
6110000,24880870,1247863
6115000,10671868,1341937
6120000,10578736,1262596
6125000,10088317,1281596
6130000,12407466,1265765
6135000,32249023,1308180
6140000,10510143,1314254
6145000,11197952,2086058
6150000,12928656,2150040
6155000,430772,2170427
6160000,10940595,2104256
6165000,9420332,2150037
6170000,9722553,2115931
6175000,24673881,2066652
6180000,10797519,2138584
6185000,352690,2086129
6190000,9138108,2033287
6195000,12850851,2109775
6200000,487631,2117780
6205000,13403551,2067420
6210000,11478941,2109750
6215000,12504658,2093236
6220000,11438875,2086997
6225000,490392,2163736
6230000,505745,2108814
6235000,448234,2107597
6240000,469066,2170138
6245000,13252741,2071812
6250000,12623612,2077333
6255000,12163860,2178931
6260000,513927,2136719
6265000,12282942,2115755
6270000,13202137,2091275
6275000,11869952,2153210
6280000,25840862,2163769
6285000,10295684,2148924
6290000,9625000,2146907
6295000,352568,2140737
6300000,10492269,2159557
6305000,13773926,2143510
6310000,12157607,2020975
6315000,12702884,2106380
6320000,10315006,2002596
6325000,458692,1985825
6330000,11384080,2043511
6335000,12257854,2017792
6340000,468776,2002048
6345000,501812,2098239
6350000,27154786,2116224
6355000,13833348,2093205
6360000,28313413,2106600
6365000,10471900,2085117
6370000,426980,2090441
6375000,422017,2047733
6380000,11415581,2051062
6385000,32853911,2083609
6390000,10586710,2152453
6395000,9479230,2072201
6400000,9920222,2023462
6405000,13793908,2068896
6410000,11030064,2007551
6415000,28899511,2070237
6420000,10718478,2116057
6425000,29263390,2055417
6430000,11993482,2109545
6435000,419036,2106103
6440000,10719780,2128277
6445000,11456698,2035380
6450000,13183059,2023766
6455000,13547276,2111164
6460000,424815,2110233
6465000,30559607,2127988
6470000,13140389,2097896
6475000,10551681,2029118
6480000,13106264,2105168
6485000,12518474,2071250
6490000,487362,2073755
6495000,10075187,2053561
6500000,13812042,2137739
6505000,16995244,2068344
6510000,432460,2049588
6515000,12110982,2118484
6520000,10169214,2137520
6525000,467516,1293360
6530000,11847342,1290151
6535000,9772007,1258913
6540000,10155358,1296185
6545000,29863835,1326182
6550000,12251149,1330735
6555000,11506184,1327898
6560000,9874856,1309538
6565000,499380,1306904
6570000,10163013,1344352
6575000,23128618,1308507
6580000,9610619,1332048
6585000,385763,1321786
6590000,10576164,1307097
6595000,10003393,1281067
6600000,10186605,1316524
6605000,360244,1293422
6610000,2375686,1284914
6615000,10654970,1319250
6620000,10072296,1315951
6625000,432303,1319235
6630000,12828142,1333287
6635000,513998,1266406
6640000,10619494,1296495
6645000,13119015,1277105
6650000,12063587,1311865
6655000,432848,1282384
6660000,544789,1295913
6665000,12715537,1268050
6670000,10067176,1334521
6675000,11469535,1314947
6680000,10343620,1291500
6685000,12708173,1308978
6690000,10247133,1302896
6695000,10302384,1292778
6700000,148743841,1293537
6705000,29251628,1316797
6710000,10644715,1320655
6715000,474701,1324911
6720000,12947711,1339542
6725000,434660,1331820
6730000,444211,1355199
6735000,482356,1293871
6740000,12006169,1307701
6745000,24728199,1299439
6750000,10702662,1317101
6755000,12715821,1309757
6760000,10172198,1282670
6765000,12501220,1307989
6770000,498933,1310046
6775000,517724,1291287
6780000,10587884,1335448
6785000,582905,1342248
6790000,12033108,1295134
6795000,3227719,1304561
6800000,9833543,1299265
6805000,10365967,1297463
6810000,10009325,1287440
6815000,8492379,1293320
6820000,12202184,1322013
6825000,12380892,1302225
6830000,12063737,1283029
6835000,625742,1279545
6840000,12674870,1310773
6845000,570239,1312925
6850000,946235,1284056
6855000,13411801,1316201
6860000,31838892,1297084
6865000,12984004,1296734
6870000,11269893,1279315
6875000,10772922,1282030
6880000,10718487,1328140
6885000,12326409,1330469
6890000,1073074,1342537
6895000,10744148,1300523
6900000,11560817,1272901
6905000,11192861,1342491
6910000,11834661,1318416
6915000,165428906,1290251
6920000,11793742,1310955
6925000,10471047,1316489
6930000,12377875,1300016
6935000,27696703,1296421
6940000,10022413,1324330
6945000,10353281,1336605
6950000,9866184,1295210
6955000,14753618,1296466
6960000,9527755,1269594
6965000,9655487,1260368
6970000,11179970,1275155
6975000,507252,1271603
6980000,12779917,1287374
6985000,637887,1293074
6990000,27100281,1287713
6995000,12147646,1309246
7000000,28184278,1317793
7005000,14200701,1312166
7010000,10324525,1307020
7015000,10651209,1328364
7020000,10461136,1295154
7025000,10592813,1336292
7030000,783609,1283916
7035000,497147,1334509
7040000,11199629,1300479
7045000,826632267,1349628
7050000,12375136,1350442
7055000,13612236,1340359
7060000,11848390,1292554
7065000,10670206,1275295
7070000,12315106,1279547
7075000,12431047,1315275
7080000,12572026,1295775
7085000,25156126,1336408
7090000,10938167,1289081
7095000,502042,1278152
7100000,12207747,1282163
7105000,437853,1298524
7110000,25314608,1312744
7115000,448187,1312616
7120000,9543450,1301144
7125000,10535925,1261386
7130000,12208049,1279841
7135000,433921,1299211
7140000,10457831,1319354
7145000,32891890,1300363
7150000,12619552,1326438
7155000,12983039,1328536
7160000,11493796,1284717
7165000,11074614,1320790
7170000,10650610,1286225
7175000,26081888,1305663
7180000,11593327,1299330
7185000,430044,1305535
7190000,12809776,1325896
7195000,12260782,1271823
7200000,10745441,1288951
7205000,11209434,1275463
7210000,12374591,1306159
7215000,458754,1290052
7220000,10813852,1322029
7225000,449206,1310793
7230000,481672,1327605
7235000,11839703,1274549
7240000,418984,1295451
7245000,11118616,1279700
7250000,32607425,1269367
7255000,11631049,1297143
7260000,12325719,1350595
7265000,463392,1303715
7270000,9610666,1299863
7275000,10286529,1287248
7280000,945332,1343250
7285000,9874453,1276303
7290000,9559807,1334749
7295000,10382464,1289001
7300000,10311430,1331782
7305000,11077603,1319572
7310000,9301776,1283470
7315000,9541915,1334216
7320000,410491,1324347
7325000,11377614,1303256
7330000,437124,1287788
7335000,431689,1320323
7340000,12568706,1303748
7345000,538168,1287975
7350000,489392,1301326
7355000,11443985,1319530
7360000,1345849,1284864
7365000,627371,1322375
7370000,10710088,1341446
7375000,10485216,1307449
7380000,11512729,1274182
7385000,26260812,1324785
7390000,481713,1295890
7395000,12091096,1315359
7400000,2401186102,1334137
7405000,12725948,1303161
7410000,428034,1288823
7415000,567476,1305623
7420000,12031343,1336728
7425000,12488141,1312938
7430000,13030043,1307716
7435000,11605928,1303654
7440000,11673322,1314635
7445000,842282,1299961
7450000,12377036,1299742
7455000,13215331,1332370
7460000,10623700,1292270
7465000,10363834,1338631
7470000,10645017,1280380
7475000,14093891,1276790
7480000,12594153,1288989
7485000,12507428,1311569
7490000,16995927,1336053
7495000,9061870,1294522
7500000,357213,1288071
7505000,358728,1323754
7510000,9862144,1324453
7515000,9243579,1281416
7520000,10178367,1280560
7525000,10052219,1329792
7530000,10444657,1248577
7535000,443496,1322144
7540000,422465,1298533
7545000,11010383,1315098
7550000,11143434,1280371
7555000,13895053,1341427
7560000,12189066,1289389
7565000,12720317,1325858
7570000,12408520,1315472
7575000,12365594,1279290
7580000,444077,1350685
7585000,10504597,1287514
7590000,750146883,1282717
7595000,493078,1294412
7600000,533579,1283481
7605000,10998043,1288155
7610000,12607217,1308350
7615000,29023154,1267212
7620000,575066,1288455
7625000,10336144,1252866
7630000,29477755,1343246
7635000,12529595,1278520
7640000,12033336,1270209
7645000,12328497,1327701
7650000,29969362,1296970
7655000,12305567,1319905
7660000,11470118,1326133
7665000,25523275,1315476
7670000,12065867,1333636
7675000,12468420,1281314
7680000,10328246,1268011
7685000,12224884,1349759
7690000,12877335,1283253
7695000,1067654,1328818
7700000,32704220,1279779
7705000,12125414,1309183
7710000,9792012,1285385
7715000,10421167,1329608
7720000,10651318,1306116
7725000,11267766,1278634
7730000,11211130,1294658
7735000,440008,1314571
7740000,12704361,1290503
7745000,12448201,1332940
7750000,10690766,1311231
7755000,6894877,1323000
7760000,10555573,1294773
7765000,10097118,1308756
7770000,10298392,1291651
7775000,10856337,1292960
7780000,10132529,1281407
7785000,9334611,1295553
7790000,445687,1275761
7795000,12271822,1329156
7800000,560400,1351293
7805000,12356282,1301165
7810000,10804424,1279868
7815000,12232691,1305010
7820000,12647632,1320065
7825000,12504796,1345697
7830000,11936973,1299240
7835000,10706993,1284059
7840000,12637933,1346005
7845000,12215613,1295360
7850000,11519586,1301338
7855000,13603735,1345193
7860000,30272551,1301220
7865000,11993488,1279076
7870000,26014137,1271631
7875000,498711,1326221
7880000,11968085,1278862
7885000,12395251,1317660
7890000,12164115,1314520
7895000,10489292,1285555
7900000,11010235,1265036
7905000,27689622,1301662
7910000,10908420,1334556
7915000,12199708,1290637
7920000,9780891,1353478
7925000,12394691,1318974
7930000,10813025,1291592
7935000,11359564,1290147
7940000,10627177,1295771
7945000,428690,1277354
7950000,1221603,1267549
7955000,20048814,1290462
7960000,30118762,1281675
7965000,12186995,1272815
7970000,12002786,1285390
7975000,12405225,1282834
7980000,10804136,1324905
7985000,12746995,1299946
7990000,12133622,1346927
7995000,2073698,1299418
8000000,354908,1308216
8005000,10236840,1289919
8010000,635081,1297340
8015000,10355687,1303822
8020000,32290531,1279825
8025000,11471146,1294676
8030000,441762,1317799
8035000,12469291,1316635
8040000,70273454,1300556
8045000,421114,1336769
8050000,11762833,1275890
8055000,29232453,1275209
8060000,502953,1303158
8065000,12401728,1305152
8070000,13411714,1280341
8075000,32300660,1303232
8080000,483756,1279351
8085000,592884,1311390
8090000,12719383,1278563
8095000,11473876,1269893
8100000,13763574,1296140
8105000,11173098,1286464
8110000,510965,1298470
8115000,10259650,1256007
8120000,13003336,1293170
8125000,11939190,1284927
8130000,1250254,1321266
8135000,472083,1305063
8140000,12025711,1293437
8145000,27230804,1289048
8150000,11574749,1320150
8155000,11179696,1329765
8160000,10381071,1267842
8165000,512899,1328865
8170000,12051744,1285067
8175000,56110869,1281995
8180000,12722588,1273942
8185000,24787757,1333130
8190000,436721,1277970
8195000,11695336,1283330
8200000,492018,1319429
8205000,11648096,1325881
8210000,12681676,1283730
8215000,12180739,1314728
8220000,44060068,1312983
8225000,9918736,1291440
8230000,10397223,1332332
8235000,9600249,1332064
8240000,9521872,1294310
8245000,10381913,1282696
8250000,9182394,1308000
8255000,10337829,1299427
8260000,11453401,1342811
8265000,426417,1320966
8270000,29469788,1323755
8275000,10549727,1344271
8280000,493726,1273048
8285000,10759478,1304131
8290000,10296104,1275725
8295000,12164330,1324184
8300000,32230149,1290917
8305000,13562714,1332780
8310000,1043200,1347225
8315000,414077715,1324156
8320000,11458886,1300719
8325000,480223,1317654
8330000,10482270,1302776
8335000,30808140,1332369
8340000,12848246,1326494
8345000,26911455,1344282
8350000,12274855,1314011
8355000,2811258,1361886
8360000,11376545,1304254
8365000,13322682,1290142
8370000,12158546,1278966
8375000,11888188,1272394
8380000,500895,1298784
8385000,427432,1321622
8390000,520416,1302543
8395000,12680498,1309112
8400000,10745579,1306177
8405000,1627446,1331401
8410000,23950676,1278771
8415000,9787339,1286870
8420000,9427019,1289300
8425000,9325772,1282101
8430000,514134,1283044
8435000,12885467,1262648
8440000,11072205,1339533
8445000,10146806,1320006
8450000,10221845,1316850
8455000,19739300,1278645
8460000,11676052,1345044
8465000,12022949,1297421
8470000,472437,1292589
8475000,12048478,1292351
8480000,506921,1282988
8485000,26614359,1322336
8490000,12241527,1306476
8495000,11520032,1325267
8500000,10501750,1299055
8505000,11961683,1328722
8510000,10916516,1349713
8515000,10282929,1318505
8520000,10555204,1327524
8525000,11287472,1272988
8530000,12757465,1294662
8535000,12275526,1338539
8540000,13114112,1281954
8545000,436563,1280902
8550000,537121,1305801
8555000,20850668,1275700
8560000,10532910,1334146
8565000,11886464,1280859
8570000,434881,1288558
8575000,509463,1287284
8580000,531343,1303922
8585000,12053223,1305341
8590000,449819,1328003
8595000,484361,1300918
8600000,10712521,1286376
8605000,32872983,1288930
8610000,545339,1299183
8615000,555366,1274382
8620000,1056392,1331650
8625000,11794206,1327259
8630000,476167,1297533
8635000,12069894,1334842
8640000,12462101,1315130
8645000,12526033,1298551
8650000,10381629,1291678
8655000,13208312,1312185
8660000,10677313,1344702
8665000,10057705,1333320
8670000,375868,1296617
8675000,8328277,1293740
8680000,28356681,1298552
8685000,11472467,1292191
8690000,12328342,1267198
8695000,10545638,1320221
8700000,575043,1276940
8705000,19467598,1336573
8710000,12818571,1316204
8715000,12455364,1316722
8720000,4674536,1297113
8725000,11770957,1321900
8730000,12873898,1300297
8735000,10308503,1300261
8740000,5789179,1308579
8745000,12306377,1311787
8750000,12414730,1337098
8755000,12693626,1291268
8760000,32543184,1330712
8765000,10480533,1323521
8770000,451332,1301388
8775000,498401,1333756
8780000,10400099,1326759
8785000,12435671,1294494
8790000,447571,1293230
8795000,11974799,1274202
8800000,13295761,1330843
8805000,13363161,1288783
8810000,520251,1300055
8815000,11475227,1332983
8820000,517609,1286503
8825000,608387,1321568
8830000,12575757,1279466
8835000,32866081,1296524
8840000,11666862,1322279
8845000,567839,1326915
8850000,483811,1361009
8855000,13534461,1309445
8860000,350875,1262793
8865000,9993273,1327067
8870000,10101724,1293785
8875000,9954421,1302127
8880000,97321718,1303442
8885000,358020,1313289
8890000,10145827,1306164
8895000,8942923,1316905
8900000,9221504,1282310
8905000,10528327,1307034
8910000,12035685,1293364
8915000,1589979,1294771
8920000,10415635,1299037
8925000,451433536,1299293
8930000,11549506,1283060
8935000,435681,2152291
8940000,10873826,2213282
8945000,10931876,2139409
8950000,505776,2096491
8955000,568446,2099753
8960000,12919553,2094036
8965000,462227,2212710
8970000,540164756,2103420
8975000,675490,2143957
8980000,12414463,2102538
8985000,418932,2126022
8990000,27813865,2124867
8995000,12510245,2092425
9000000,12746008,2197593
9005000,13685637,2191492
9010000,11034099,2139204
9015000,11365410,2186813
9020000,28607991,2142158
9025000,10651783,2173725
9030000,445725,2164876
9035000,10791540,2179133
9040000,10923987,2113119
9045000,11589743,2074735
9050000,12515334,2137129
9055000,13909195,2157668
9060000,13707104,2117163
9065000,12103396,2146444
9070000,10512851,2191634
9075000,379877,2163348
9080000,10588899,2189560
9085000,10819105,2068993
9090000,12740840,2115463
9095000,12450795,2126437
9100000,37146554,2128850
9105000,11368560,2176324
9110000,28498942,2157173
9115000,12473765,2115236
9120000,459743,2099328
9125000,10013767,2123988
9130000,1250375,2099307
9135000,31429631,2123697
9140000,10843706,2098393
9145000,498684,2146225
9150000,12868385,2068248
9155000,13750128,2034436
9160000,13046193,2122382
9165000,482282,2135472
9170000,494306,2072052
9175000,240295883,2034550
9180000,565911,1979910
9185000,13060881,1988691
9190000,12473881,2001044
9195000,12746962,1958776
9200000,12600648,2059553
9205000,14215476,2032194
9210000,13265770,2026405
9215000,579988,1968842
9220000,434128,2054286
9225000,13168476,2087251
9230000,13150504,2026445
9235000,12350268,2103403
9240000,125397820,2058225
9245000,506656,2129462
9250000,12839467,2067609
9255000,14145238,2033745
9260000,14175209,2084413
9265000,489090,2122710
9270000,11147910,2104401
9275000,12485836,2035677
9280000,11398465,2083225
9285000,12298455,2062487
9290000,17930208,2074960
9295000,426370,2092941
9300000,552711,2096497
9305000,13633193,2146415
9310000,474868,2037413
9315000,486850,2133520
9320000,10892507,2117661
9325000,11078575,2063743
9330000,12541560,2059452
9335000,634291,2079062
9340000,30468931,2066041
9345000,12729875,2036817
9350000,12724938,2081702
9355000,13383073,2056341
9360000,1001344,2098878
9365000,12132000,2093093
9370000,10455022,2079264
9375000,12743233,2070587
9380000,2264984,2057632
9385000,11483096,2112730
9390000,10849472,2037997
9395000,10667952,2069154
9400000,10502186,2104597
9405000,11718701,2073051
9410000,11632028,2131029
9415000,25983247,2071019
9420000,12974589,2060340
9425000,10745827,2042192
9430000,9329907,2072453
9435000,1398795,2016127
9440000,26146640,2062516
9445000,12731127,2051536
9450000,960147,2158468
9455000,12803380,2087387
9460000,485823,2140885
9465000,12916265,2078586
9470000,10628244,2172526
9475000,13344283,2169005
9480000,448519,1327029
9485000,12156262,1254322
9490000,28153955,1340976
9495000,9714573,1260215
9500000,477519,1286955
9505000,12967840,1327726
9510000,12596573,1317007
9515000,10390725,1347565
9520000,27497335,1274938
9525000,12901382,1313620
9530000,531993,1309507
9535000,11231085,1294083
9540000,364521,1320223
9545000,12596905,1335272
9550000,29296533,1299748
9555000,87900896,1301244
9560000,12296242,1305139
9565000,567221,1275744
9570000,12104476,1302515
9575000,10253598,1263761
9580000,10930088,1295466
9585000,467535,1304555
9590000,510600,1270230
9595000,12392896,1283999
9600000,11617681,1295097
9605000,13424498,1323736
9610000,25501957,1298397
9615000,11224344,1285037
9620000,518787,1324601
9625000,8817363,1274605
9630000,11668096,1291682
9635000,12620414,1341454
9640000,10908605,1301899
9645000,432051,1333089
9650000,32345024,1297439
9655000,25042704,1306086
9660000,12572258,1326831
9665000,522431,1331112
9670000,995103,1303515
9675000,9674375,1271998
9680000,9334006,1316936
9685000,12514075,1340665
9690000,11886905,1297988
9695000,435023,1284632
9700000,12273828,1306253
9705000,13294753,1303083
9710000,12073327,1314793
9715000,712576,1281408
9720000,9816004,1295407
9725000,422363,1273001
9730000,497213,1304824
9735000,12455857,1324802
9740000,11914667,1333256
9745000,13077009,1286015
9750000,429065,1270646
9755000,13896076,1286582
9760000,12139398,1293812
9765000,17632512,1338487
9770000,9829844,1286266
9775000,500455,1346730
9780000,433293,1355876
9785000,25586371,1328253
9790000,12818104,1283526
9795000,10582847,1298215
9800000,10298071,1290043
9805000,13881685,1328198
9810000,29193044,1310795
9815000,12233529,1330044
9820000,777108,1309945
9825000,489431,1270420
9830000,10165767,1297650
9835000,10241475,1339999
9840000,12220071,1345901
9845000,484527,1285873
9850000,516733,1278285
9855000,791403,1282623
9860000,20932762,1330649
9865000,12184901,1325933
9870000,12758852,1340073
9875000,25211692,1289960
9880000,12234285,1289347
9885000,10889104,1293134
9890000,11040225,1284100
9895000,490157,1258134
9900000,477238,1288502
9905000,494282,1279806
9910000,607782,1309162
9915000,451791,1278829
9920000,12640455,1290380
9925000,419448,1326954
9930000,12427105,1285811
9935000,10397525,1289271
9940000,10598330,1276789
9945000,10412024,1293022
9950000,11107014,1275479
9955000,10527905,1331425
9960000,9145966,1357803
9965000,10075949,1276958
9970000,9288500,1286103
9975000,28665957,1310349
9980000,10810990,1291793
9985000,422553,1320029
9990000,12608033,1302707
9995000,10920298,1298677
10000000,28711177,1288106
10005000,448722,1301444
10010000,10497985,1330525
10015000,12026803,1293304
10020000,11325064,1277197
10025000,497191,1340845
10030000,10399776,1304309
10035000,10242809,1258068
10040000,29790007,1326171
10045000,12956106,1315801
10050000,12646222,1306735
10055000,13463119,1277063
10060000,51105492,1307014
10065000,496459,1327179
10070000,10534718,1314530
10075000,426986,1274645
10080000,11811298,1265237
10085000,12643371,1270018
10090000,10043424,1296757
10095000,416807,1352492
10100000,10464692,1294946
10105000,55345322,1337448
10110000,483220,1341779
10115000,11795205,1276968
10120000,522801,1324738
10125000,13471675,1264255
10130000,503265,1312599
10135000,501246,1292886
10140000,29225135,1299289
10145000,9807898,1303309
10150000,10746387,1304163
10155000,10966312,1267810
10160000,12421253,1281980
10165000,12992067,1317732
10170000,10483604,1326630
10175000,10744252,1280318
10180000,9584808,1280283
10185000,12626630,1331058
10190000,12191693,1280602
10195000,9781151,1297898
10200000,25976824,1286081
10205000,12390798,1307218
10210000,10257403,1281098
10215000,12521638,1275082
10220000,29228434,1337358
10225000,24892996,1302022
10230000,12078264,1317163
10235000,13122414,1279879
10240000,11735692,1275218
10245000,10397206,1271598
10250000,12924995,1280528
10255000,501849,1304600
10260000,12258393,1266654
10265000,536536,1322876
10270000,12291029,1296944
10275000,11346759,1286631
10280000,12309920,1294123
10285000,10379538,1262825
10290000,12112063,1323017
10295000,504980,1290865
10300000,10084654,1310064
10305000,12977752,1284824
10310000,10566354,1274282
10315000,10213887,1333524
10320000,11826518,1280165
10325000,10534223,1300858
10330000,10610683,1301384
10335000,518996,1327912
10340000,10418921,1283316
10345000,420294,1263271
10350000,12643813,1339790
10355000,12952901,1342313
10360000,10255821,1268229
10365000,417669,1288454
10370000,12169602,1343470
10375000,12574761,1295651
10380000,10226411,1326135
10385000,12216106,1314620
10390000,11930726,1299474
10395000,362466,1295298
10400000,575667,1281081
10405000,11422447,1290165
10410000,11815889,1297725
10415000,421793,1319954
10420000,10348477,1293330
10425000,12887644,1284094
10430000,10710293,1289664
10435000,11073160,1320727
10440000,21693315,1331885
10445000,10420077,1313557
10450000,11874339,1284124
10455000,755571754,1304786
10460000,542222,1272028
10465000,10869801,1363672
10470000,483703,1310678
10475000,12428906,1284885
10480000,12568918,1298602
10485000,427570,1287493
10490000,418236,1292288
10495000,12567096,1250274
10500000,31159008,1298680
10505000,13618435,1275697
10510000,422042,1324188
10515000,10062032,1323047
10520000,512021,1282992
10525000,11878517,1297939
10530000,1109416,1310521
10535000,433192942,1310071
10540000,352017,1332498
10545000,9831363,1316566
10550000,906722,1320730
10555000,11531544,1276160
10560000,419004,1297930
10565000,10675149,1345744
10570000,430945,1351596
10575000,10534471,1311542
10580000,10350221,1306343
10585000,12681308,1320802
10590000,398364,1331449
10595000,12514539,1288645
10600000,12909333,1329881
10605000,12845516,1316262
10610000,430934,1344285
10615000,12520776,1328398
10620000,10635861,1328976
10625000,10518861,1297875
10630000,404414,1305614
10635000,11880284,1292404
10640000,12150793,1290646
10645000,28978681,1283348
10650000,10181847,1269085
10655000,13222960,1306031
10660000,492102,1298689
10665000,10136220,1280824
10670000,10455181,1321693
10675000,397919,1334795
10680000,10452617,1319335
10685000,1255365,1269162
10690000,685880,1284125
10695000,12926842,1326795
10700000,12271522,1293007
10705000,12529340,1274648
10710000,11829730,1282703
10715000,13294742,1328838
10720000,26696858,1302252
10725000,10258261,1320177
10730000,424785,1339809
10735000,545004,1324268
10740000,12203905,1309381
10745000,617514,1317573
10750000,498545,1301275
10755000,490026,1300106
10760000,7198557,1280923
10765000,26478215,1285584
10770000,12274251,1338548
10775000,38039863,1294761
10780000,11707604,1285789
10785000,12013847,1324535
10790000,12857862,1336308
10795000,610887,1287676
10800000,12364772,1304860
10805000,16871588,1315135
10810000,157463103,1322269
10815000,12766154,1326317
10820000,12095186,1294972
10825000,438679,1258157
10830000,29093434,1295518
10835000,11637309,1268695
10840000,1538527,1295668
10845000,417818,1279384
10850000,19651538,1296968
10855000,13653551,1340750
10860000,10216974,1332995
10865000,29900465,1315862
10870000,12190877,1271918
10875000,459605,1313617
10880000,10408233,1293231
10885000,496260,1319990
10890000,12083768,1295456
10895000,10781362,1311050
10900000,13417270,1279317
10905000,11337967,1265624
10910000,10813632,1292615
10915000,12012976,1347087
10920000,10368453,1294312
10925000,1265913,1317747
10930000,10529022,1317249
10935000,12789092,1310605
10940000,13181524,1341212
10945000,469258,1283823
10950000,14121174,1278859
10955000,13380701,1297897
10960000,10769752,1300089
10965000,486340,1342315
10970000,11148495,1295934
10975000,465593,1288964
10980000,592376,1295172
10985000,27075979,1308199
10990000,12866112,1322983
10995000,10514663,1264851
11000000,8767873,1284655
11005000,495974,1348234
11010000,12580012,1273552
11015000,12440408,1324841
11020000,28711833,1289611
11025000,427831,1299129
11030000,12567261,1334844
11035000,489013,1316054
11040000,11895337,1323314
11045000,435394,1332237
11050000,1270428,1287803
11055000,489592,1306289
11060000,16148887,1312928
11065000,10277331,1286708
11070000,10732275,1348771
11075000,560740,1296073
11080000,420704,1299075
11085000,12458682,1278062
11090000,12393808,1332953
11095000,14746932,1265113
11100000,501245,1308976
11105000,580514,1307582
11110000,11621529,1323781
11115000,19591265,1296048
11120000,10830949,1302797
11125000,11903321,1297440
11130000,10297864,1265544
11135000,28175325,1305256
11140000,10340233,1298595
11145000,12633783,1308182
11150000,12625093,1306914
11155000,13577971,1337007
11160000,12053032,1298641
11165000,215455812,1305732
11170000,10540167,1301539
11175000,11558807,1294170
11180000,622865,1270792
11185000,13092974,1292229
11190000,623168,1323275
11195000,11583270,1331543
11200000,442312,1324502
11205000,13930380,1265150
11210000,435120,1266631
11215000,12801806,1324771
11220000,12305276,1325958
11225000,12800978,1347657
11230000,583311,1311727
11235000,9539264,1333863
11240000,10858457,1293859
11245000,11663739,1324581
11250000,12397146,1285979
11255000,32776885,1309777
11260000,11985234,1304838
11265000,11983899,1255526
11270000,12504209,1312375
11275000,13032201,1331822
11280000,11207881,1307949
11285000,28773184,1306221
11290000,10863107,1307455
11295000,12180461,1313391
11300000,12831424,1327374
11305000,479059,1301304
11310000,425575,1342128
11315000,429619,1329154
11320000,1668339,1273250
11325000,10643616,1329634
11330000,53082641,1320736
11335000,12712726,1289208
11340000,441445,1300290
11345000,12939529,1257082
11350000,12561648,1264488
11355000,14474413,1273166
11360000,13460617,1329355
11365000,12454171,1345926
11370000,503993,1283019
11375000,752929,1327721
11380000,2611949,1355352
11385000,27329326,1308702
11390000,533538,1323859
11395000,24886289,1278568
11400000,582833,1328636
11405000,11796890,1314527
11410000,9948378,1298718
11415000,10367746,1303526
11420000,360544,1295809
11425000,9756338,1276442
11430000,13316893,1292919
11435000,28374464,1291647
11440000,533857,1319112
11445000,10892460,1304741
11450000,432004,1292940
11455000,11343417,1306870
11460000,11990224,1268830
11465000,12464601,1275453
11470000,33912752,1325168
11475000,11908005,1312636
11480000,10468985,1289308
11485000,9745915,1318648
11490000,26256122,1302781
11495000,10306904,1299391
11500000,12867265,1315377
11505000,12194622,1314024
11510000,10574875,1316403
11515000,498054,1291081
11520000,28790493,1263170
11525000,10253590,1248678
11530000,10581072,1301699
11535000,10459989,1290045
11540000,10158407,1311102
11545000,10814005,1269834
11550000,373312,1272898
11555000,10647179,1298208
11560000,11080603,1283693
11565000,10233751,1281833
11570000,1000852,1326884
11575000,10517351,1323895
11580000,67809143,1316983
11585000,10710596,1303177
11590000,24957976,1298389
11595000,582081648,1298152
11600000,12275314,1304767
11605000,515189,1332903
11610000,12767899,1299663
11615000,11285489,1330130
11620000,13965571,1278611
11625000,12506907,1331210
11630000,12706931,1314366
11635000,11175626,1300299
11640000,24895735,1316555
11645000,10672458,1274975
11650000,25947905,1309401
11655000,22465346,1329431
11660000,862782,1330521
11665000,563752,1275018
11670000,12525334,1310988
11675000,12085896,1277138
11680000,12377014,1314503
11685000,489851,1321825
11690000,12146449,1285272
11695000,1081566810,1315542
11700000,27190164,1330857
11705000,12524877,1313297
11710000,10311773,1295387
11715000,424634,1269764
11720000,10120123,1294013
11725000,11882087,1336770
11730000,428935,1293757
11735000,500820,1317351
11740000,10373366,1277966
11745000,420318,1331241
11750000,6198678,1345991
11755000,413924,1308868
11760000,454533,1308378
11765000,9983730,1264246
11770000,425874,1294098
11775000,10144715,1303763
11780000,470228,1315478
11785000,11542558,1292003
11790000,31618560,1292555
11795000,116124211,1302881
11800000,10434465,1302987
11805000,13560502,1318611
11810000,29952137,1299048
11815000,12466030,1291223
11820000,11881035,1338744
11825000,420463,1332560
11830000,11755979,1322884
11835000,12576598,1264104
11840000,12427980,1292683
11845000,445840,1264593
11850000,25701033,1297104
11855000,364724,1328906
11860000,26584657,1257108
11865000,10630007,1272855
11870000,10538174,1258562
11875000,12907180,1286426
11880000,426404,1274546
11885000,12204568,1310658
11890000,12780757,1296254
11895000,11256527,1263316
11900000,26813896,1279701
11905000,32899378,1284176
11910000,12420297,1273876
11915000,12471438,1282026
11920000,478572,1277550
11925000,10148566,1320127
11930000,503141,1303722
11935000,13033307,1270133
11940000,12032570,1287087
11945000,601714,1300000
11950000,556467,1300115
11955000,13778742,1292094
11960000,12984873,1361816
11965000,12779196,1285052
11970000,10216302,1291433
11975000,13044258,1291598
11980000,11949825,1343252
